airbnbHotels/thumbnail,airbnbHotels/title,airbnbHotels/subtitles/0,airbnbHotels/subtitles/1,airbnbHotels/subtitles/2,airbnbHotels/price/currency,airbnbHotels/price/value,airbnbHotels/price/period,airbnbHotels/rating,airbnbHotels/link,bookingHotels/thumbnail,bookingHotels/title,bookingHotels/stars,bookingHotels/preferredBadge,bookingHotels/promotedBadge,bookingHotels/location,bookingHotels/subwayAccess,bookingHotels/distanceFromCenter,bookingHotels/highlights/0,bookingHotels/highlights/1,bookingHotels/highlights/2,bookingHotels/price/currency,bookingHotels/price/value,bookingHotels/price/taxesAndCharges,bookingHotels/rating/score,bookingHotels/rating/scoreDescription,bookingHotels/rating/reviews,bookingHotels/link,hotelsComHotels/title,hotelsComHotels/isAd,hotelsComHotels/location,hotelsComHotels/snippet/title,hotelsComHotels/snippet/text,hotelsComHotels/price/currency,hotelsComHotels/price/value,hotelsComHotels/price/withTaxesAndCharges,hotelsComHotels/rating/score,hotelsComHotels/rating/reviews,hotelsComHotels/link,bookingHotels/highlights/3,hotelsComHotels/paymentOptions/0,hotelsComHotels/highlightedAmenities/0,hotelsComHotels/highlightedAmenities/1,hotelsComHotels/paymentOptions/1
https://a0.muscache.com/im/pictures/e28e383f-52bb-4652-9bac-d8d381980aac.jpg?im_w=720,Private room in Haggerston,Bright Nice ROOM Shoreditch Haggerston Avail Jan,1 bed,Jun 24 – 30,$,58,night,4.58,https://www.airbnb.com/rooms/594107,https://cf.bstatic.com/xdata/images/hotel/square200/431614844.webp?k=2098cb9b67d825c46c86084ee720f94bd2e4c8506e8bc5617bd1611b3a5d3b7b&o=&s=1,Rove Hotel London Paddington,,true,true,"Westminster Borough, London",true,3.3,Standard Double Room,1 full bed,,US$,197,,7.6,Good,72,https://www.booking.com/hotel/gb/rove-hotel-london-paddington.html?lang=en-us,citizenM London Bankside,false,London,,,$,154,185,9.2,1004,https://www.hotels.com/ho462638/citizenm-london-bankside-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/miso/Hosting-629764379034070677/original/eb14500c-8e85-4a21-847e-2edf215ac750.jpeg?im_w=720,Private room in Lambeth,"20%Off SingleRoom near Parliament,BigBen,LondonEye",1 single bed,May 13 – 18,$,71,night,4.41,https://www.airbnb.com/rooms/629764379034070677,https://cf.bstatic.com/xdata/images/hotel/square200/32108152.webp?k=0fa183199dbf9b6de55354dc9f7cf39f39a922904e72f36e064d0432956587db&o=&s=1,Marylebone Inn,3,true,false,"Westminster Borough, London",true,2.7,Double Room,1 full bed,Only 1 room left at this price on our site,US$,143,,8.3,Very Good,1536,https://www.booking.com/hotel/gb/marylebone-inn.html?lang=en-us,Park International Hotel,false,London,,,$,173,208,8.2,1018,https://www.hotels.com/ho129514/park-international-hotel-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/d0f1e221-53df-42f3-b5ee-777a1c55d19b.jpg?im_w=720,Private room in London,Charming En-Suite Room 3 Stops to Wembley Stadium,1 single bed,May 29 – Jun 3,$,58,night,4.95,https://www.airbnb.com/rooms/53262339,https://cf.bstatic.com/xdata/images/hotel/square200/246485416.webp?k=cee0d3a9fd1b15becb27409ef50ead3a4f2d376598ed7ecd91e04f4dd3e47605&o=&s=1,Hilton London Paddington,4,true,true,"Westminster Borough, London",true,3.5,Double Guest Room,1 full bed,,US$,259,,7.3,Good,2829,https://www.booking.com/hotel/gb/hilton-london-paddington.html?lang=en-us,Royal National Hotel,false,London,,,$,155,186,7.4,4318,https://www.hotels.com/ho626300/the-royal-national-hotel-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/miso/Hosting-44083213/original/481d007d-8729-4df2-9cb4-db9c2bd9d53a.jpeg?im_w=720,Private room in Islington,(4) Lovely single room available in Angel,Jul 24 – 29,,$,75,night,4.48,https://www.airbnb.com/rooms/44083213,https://cf.bstatic.com/xdata/images/hotel/square200/117277348.webp?k=6dc0d4771f79573791e871a43d5151d47d0b4aac5ce635b3a4e3f39418350009&o=&s=1,Blandford Hotel,4,true,true,"Westminster Borough, London",true,2.5,Twin Room,2 twin beds,Only 1 room left at this price on our site,US$,167,,7.4,Good,1328,https://www.booking.com/hotel/gb/blandfordhotel.html?lang=en-us,"The Westminster London, Curio Collection by Hilton",false,London,,,$,224,269,8.4,500,https://www.hotels.com/ho211924/the-westminster-london-curio-collection-by-hilton-london-united-kingdom/,,Fully refundable,,,
https://a0.muscache.com/im/pictures/8d59196d-0aca-49bf-81f9-5fc25dfe18b5.jpg?im_w=720,Private room in Whitechapel,Lovely Private one bedroom in White Chaple,1 bed,Jun 3 – 9,$,63,night,4.7,https://www.airbnb.com/rooms/740632967443619966,https://cf.bstatic.com/xdata/images/hotel/square200/46397125.webp?k=6832a922a43b36d09a07cd315f959e4c6a62e066df59a2c171e2aa2eb53e60e4&o=&s=1,The Beaufort,4,true,false,"Kensington and Chelsea, London",true,2.7,Double Room,1 full bed,Only 1 room left at this price on our site,US$,279,,7.3,Good,1376,https://www.booking.com/hotel/gb/thebeaufort.html?lang=en-us,Point A Hotel London Liverpool Street,false,London,,,$,114,137,8.4,1018,https://www.hotels.com/ho406460/point-a-hotel-london-liverpool-street-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-14138404/original/05169ae0-a367-4d10-b943-7527746a7dc9.jpeg?im_w=720,Private room in Lambeth,"Smart, comfy room in modernised Victorian home",1 small double bed,Jul 10 – 17,$,69,night,4.83,https://www.airbnb.com/rooms/14138404,https://cf.bstatic.com/xdata/images/hotel/square200/425711560.webp?k=4b00806b023871b36080e015ab371de99c57e33bfc84e6c7ba7692e3f3872434&o=&s=1,Holloway Rooms,,false,false,"Islington, London",true,5,Twin Room with Shared Bathroom,2 twin beds,Only 1 room left at this price on our site,US$,34,31,7.4,Good,47,https://www.booking.com/hotel/gb/holloway-rooms-greater-london2.html?lang=en-us,Leonardo Royal Hotel London City - Tower of London,false,London,,,$,150,180,8.2,1024,https://www.hotels.com/ho191355/leonardo-royal-london-city-tower-hill-london-united-kingdom/,,,Pool,,
https://a0.muscache.com/im/pictures/8d59196d-0aca-49bf-81f9-5fc25dfe18b5.jpg?im_w=720,Private room in London,Lovely Private one bedroom in White Chaple,1 bed,Jun 3 – 9,$,63,night,4.7,https://www.airbnb.com/rooms/740632967443619966,https://cf.bstatic.com/xdata/images/hotel/square200/202000218.webp?k=1ca57a319e4369ad30edb03ac1fb22163810e3f9e64df28601e57e2783289683&o=&s=1,Royal Garden Hotel,5,true,true,"Kensington and Chelsea, London",true,4.2,Classic Double,1 full bed,Only 3 rooms left at this price on our site,US$,310,,7.8,Good,1599,https://www.booking.com/hotel/gb/royalgardenhotel.html?lang=en-us,The Collective Canary Wharf,false,London,,,$,155,186,7.2,618,https://www.hotels.com/ho1174128544/the-collective-canary-wharf-london-united-kingdom/,,,Pool,,
https://a0.muscache.com/im/pictures/miso/Hosting-14138404/original/05169ae0-a367-4d10-b943-7527746a7dc9.jpeg?im_w=720,Private room in London,"Smart, comfy room in modernised Victorian home",1 small double bed,Jul 10 – 17,$,69,night,4.83,https://www.airbnb.com/rooms/14138404,https://cf.bstatic.com/xdata/images/hotel/square200/97801066.webp?k=00873ce04b09d7c3196b6e74f80c60e2d801e9c3665a3bcc158affea3113f69c&o=&s=1,Hampton By Hilton London Docklands,3,true,true,"Newham, London",false,11.7,Queen Room,1 full bed,,US$,130,,8.4,Very Good,4332,https://www.booking.com/hotel/gb/hampton-by-hilton-london-docklands.html?lang=en-us,Thistle London Marble Arch,false,London,,,$,343,411,8.2,1024,https://www.hotels.com/ho105507/amba-hotel-marble-arch-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/08423884-1645-4b80-8d79-5a553d0e9925.jpg?im_w=720,Private room in London,Cosy quiet bedroom,1 double bed,Jul 11 – 18,$,93,night,4.84,https://www.airbnb.com/rooms/41268700,https://cf.bstatic.com/xdata/images/hotel/square200/332813019.webp?k=26b52b6823dd72cd8d674ed9b729e03decd9e4f3e5738bf4e8f62f7682ab956b&o=&s=1,Wilde Aparthotels by Staycity London Paddington,4,true,true,"Westminster Borough, London",true,3.4,Studio,Entire studio • 1 bathroom,1 queen bed,US$,258,,9.1,Wonderful,2478,https://www.booking.com/hotel/gb/wilde-aparthotels-by-staycity-london-paddington.html?lang=en-us,Park Plaza Westminster Bridge London,false,London,,,$,362,434,8.4,1703,https://www.hotels.com/ho335698/park-plaza-westminster-bridge-london-london-united-kingdom/,,,Pool,,
https://a0.muscache.com/im/pictures/5ea38a05-7a7e-4efc-90f6-38ed3ef29b67.jpg?im_w=720,Private room in London,A Large double bedroom in heart of the Southbank,1 double bed,Jan 8 – 13,$,79,night,5,https://www.airbnb.com/rooms/40816509,https://cf.bstatic.com/xdata/images/hotel/square200/317369744.webp?k=18775abb16096259b74ba0caf68407df05f68b9133aa46de357266d4fb21e77c&o=&s=1,Norfolk Towers Paddington,4,true,false,"Westminster Borough, London",true,3.2,Club Twin Room,2 twin beds,,US$,164,,7.5,Good,5556,https://www.booking.com/hotel/gb/norfolktowershotel.html?lang=en-us,Leonardo Royal London Tower Bridge,false,London,,,$,173,207,8.2,1373,https://www.hotels.com/ho379048/leonardo-royal-london-tower-bridge-london-united-kingdom/,,,Pool,Hot tub,
https://a0.muscache.com/im/pictures/f55b43b1-1b2b-477e-bf6b-21f330084a07.jpg?im_w=720,Private room in London,202 double room shower Soho comfy,1 bed,Aug 27 – Sep 1,$,118,night,4.53,https://www.airbnb.com/rooms/438421,https://cf.bstatic.com/xdata/images/hotel/square200/233338932.webp?k=d02aed701ab22e362311804eb9e805c48bbd06c337251c475f398bf77f2355b4&o=&s=1,DoubleTree by Hilton London – West End,4,true,true,"Camden, London",true,1.5,Double Room,1 full bed,,US$,231,,7,Good,2425,https://www.booking.com/hotel/gb/bonningtoninbloomsbury.html?lang=en-us,ibis London Blackfriars,false,London,,,$,132,159,8.4,1012,https://www.hotels.com/ho419889/ibis-london-blackfriars-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/b381660d-1a18-480e-8346-dd7569fb95ac.jpg?im_w=720,Private room in  London,Single Room,1 single bed,Jul 17 – 22,$,35,night,4.72,https://www.airbnb.com/rooms/22584269,https://cf.bstatic.com/xdata/images/hotel/square200/82847271.webp?k=84d1551a7cff693b24a1dac4ae8f811163864c38bc62ee0c97590f74cd6b1087&o=&s=1,Troy Hotel,3,true,true,"Westminster Borough, London",true,4,Standard Twin Room,2 twin beds,Only 2 rooms left at this price on our site,US$,132,,7.7,Good,1168,https://www.booking.com/hotel/gb/troy-london.html?lang=en-us,Sonder The Henry,false,London,,,$,275,275,9,80,https://www.hotels.com/ho2391425184/sonder-the-henry-london-united-kingdom/,,Fully refundable,,,
https://a0.muscache.com/im/pictures/496dcb31-9d38-4044-b293-6a97b1a33612.jpg?im_w=720,Private room in London,Single Ensuite 2L Rear Duchy House Central London,1 bed,Jul 24 – 29,$,122,night,4.69,https://www.airbnb.com/rooms/15263267,https://cf.bstatic.com/xdata/images/hotel/square200/447743547.webp?k=d8b378df358f378b140816c05cd2a03b7eacebed4f4c2499a60b22979c373aba&o=&s=1,The Westbridge Hotel Stratford,4,true,true,"Newham, London",true,9.3,Standard Twin Room,2 twin beds,Only 5 rooms left at this price on our site,US$,148,,8.2,Very Good,4024,https://www.booking.com/hotel/gb/the-westbridge-limited.html?lang=en-us,Grand Royale London Hyde Park,false,London,,,$,115,138,7.4,1023,https://www.hotels.com/ho238094/grand-royale-london-hyde-park-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-674809079768573925/original/4d35e691-0922-49c5-a1e5-c6ec71f9724b.jpeg?im_w=720,Private room in London,Quite room in the heart of Barbican & Old street,1 bed,May 8 – 13,$,93,night,4.79,https://www.airbnb.com/rooms/674809079768573925,https://cf.bstatic.com/xdata/images/hotel/square200/97425356.webp?k=cfa2b1ece98587b0240bdc77387b8b854d41485513fdd885c12ba53a99932f65&o=&s=1,Point A Hotel London Kings Cross – St Pancras,3,true,true,"Camden, London",true,2.5,Double Room - No Window,1 full bed,,US$,198,,7.5,Good,7603,https://www.booking.com/hotel/gb/pont-a-hotel-london-kings-cross.html?lang=en-us,Leman Locke,false,London,,,$,245,294,9.2,1102,https://www.hotels.com/ho627465/leman-locke-london-united-kingdom/,,,Kitchen,,
https://a0.muscache.com/im/pictures/49883520/da7fd979_original.jpg?im_w=720,Private room in London,"Very Vibrant, London, Location",1 double bed,Jul 11 – 16,$,48,night,4.69,https://www.airbnb.com/rooms/3963852,https://cf.bstatic.com/xdata/images/hotel/square200/239476126.webp?k=e6c34862db2ff9bc230e3762a3eeda9d41fa98683a76cfc183ef4d62e6f36141&o=&s=1,ibis London City - Shoreditch,3,true,true,"Tower Hamlets, London",true,3.9,Double SweetRoom,1 full bed,Only 7 rooms left at this price on our site,US$,210,,8,Very Good,4794,https://www.booking.com/hotel/gb/ibis-london-city.html?lang=en-us,Cove Cannon Street,false,Entire apartment,,,$,298,357,9.4,262,https://www.hotels.com/ho432087296/cove-cannon-street-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-9826379/original/2703578f-646e-46e7-805d-c047953cdaca.jpeg?im_w=720,Private room in London,"Modern room Old street, Shoreditch, Hoxton",1 bed,May 22 – 28,$,82,night,4.7,https://www.airbnb.com/rooms/9826379,https://cf.bstatic.com/xdata/images/hotel/square200/265487334.webp?k=e6c89bc90a145dacbff6fc388f2cc996fa7651fe78ab39bcb79847249dd924ed&o=&s=1,Hyde Park Executive Apartments,4,true,true,"Westminster Borough, London",true,4.1,Standard Double Studio,Entire apartment • 1 bedroom • 1 bathroom • 13m²,1 full bed,US$,119,,6.6,Review score,1872,https://www.booking.com/hotel/gb/hyde-park-executive-apartments.html?lang=en-us,Pestana Chelsea Bridge Hotel,false,London,,,$,177,213,8.8,1004,https://www.hotels.com/ho339422/pestana-chelsea-bridge-hotel-spa-london-united-kingdom/,Only 1 left at this price on our site,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/b2814aef-e5c4-47c1-9ea3-a42a01c07e1d.jpg?im_w=720,Private room in London,The Faraday Room,2 beds,Sep 3 – 8,$,60,night,4.75,https://www.airbnb.com/rooms/855050663797015486,https://cf.bstatic.com/xdata/images/hotel/square200/300090767.webp?k=fcec34b638039f616abb54514b4a6f34403319244c992290c546991e010462e8&o=&s=1,"The Westminster London, Curio Collection by Hilton",4,true,true,"Westminster Borough, London",false,1.6,Queen Room,1 queen bed,Only 2 rooms left at this price on our site,US$,247,,8.3,Very Good,4133,https://www.booking.com/hotel/gb/cityinnwestminster.html?lang=en-us,Victory House Leicester Square,false,London,,,$,303,364,8.2,820,https://www.hotels.com/ho530092672/victory-house-hotel-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-51513266/original/1ca470b6-cc46-4438-8b34-5a53ae631aba.jpeg?im_w=720,Private room in London,"Spacious, double bedroom in central London.",1 queen bed,Jun 9 – 15,$,88,night,4.89,https://www.airbnb.com/rooms/51513266,https://cf.bstatic.com/xdata/images/hotel/square200/282214284.webp?k=484d277e88ad2dee0bdb171ad7f0561b9c57b70d36cccec3ab3fd5d3c56e2a3e&o=&s=1,"Club Quarters Hotel St Paul's, London",4,true,true,"City of London, London",true,2,Small Queen Room,1 queen bed,FREE cancellation • No prepayment needed,US$,220,,7.6,Good,3606,https://www.booking.com/hotel/gb/clubquartersgracechurch.html?lang=en-us,Millennium & Copthorne Hotels at Chelsea Football Club,false,London,,,$,224,269,8,1014,https://www.hotels.com/ho153415/millennium-copthorne-hotels-at-chelsea-football-club-london-united-kingdom/,Only 5 rooms left at this price on our site,,,,
https://a0.muscache.com/im/pictures/42d37839-15eb-4a9d-ba12-8703df8a7c63.jpg?im_w=720,Apartment in London,#RoyalPadLondon - Earls Court Kensington&Chelsea,2 king beds,Jan 27 – Feb 1,$,217,night,4.86,https://www.airbnb.com/rooms/40008142,https://cf.bstatic.com/xdata/images/hotel/square200/284663926.webp?k=83164d1374de98010bf112ebec6817746608b0c2a79773fedcdf23c84752965a&o=&s=1,"Holiday Inn Express London - ExCel, an IHG Hotel",3,true,true,"Newham, London",false,11.9,Double Room - Non-Smoking,1 queen bed,,US$,129,,8,Very Good,4021,https://www.booking.com/hotel/gb/holiday-inn-express-london-excel.html?lang=en-us,One Hundred Shoreditch,false,London,,,$,434,521,9.2,244,https://www.hotels.com/ho220408/ace-hotel-london-shoreditch-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/7df31699-359c-44fe-ac31-828709819d58.jpg?im_w=720,Private room in London,Bright Double Bedroom,1 double bed,Jun 3 – 8,$,56,night,4.73,https://www.airbnb.com/rooms/16519006,https://cf.bstatic.com/xdata/images/hotel/square200/414479080.webp?k=ea0e36b876f8ec9210f7d2576f484f706f1eb53e75213481baa950b94cec92e2&o=&s=1,AMANO Covent Garden,4,true,true,"Westminster Borough, London",true,0.9,Superior Double Room,1 queen bed,Only 1 room left at this price on our site,US$,345,,8.1,Very Good,2078,https://www.booking.com/hotel/gb/amano-covent-garden-greater-london1.html?lang=en-us,Point A Hotel London Shoreditch,false,London,,,$,112,135,8.4,1007,https://www.hotels.com/ho654408/point-a-hotel-london-shoreditch-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-41430918/original/67dab56b-f251-4e6f-9389-0ef96e95c853.jpeg?im_w=720,Private room in London,Private room just 20 min. from Alexandra Palace,1 bed,Jul 15 – 20,$,36,night,5,https://www.airbnb.com/rooms/41430918,https://cf.bstatic.com/xdata/images/hotel/square200/260560238.webp?k=4d1242e0ccb332e706ed365a954d398f0e81ec0af971a237ed547ed7373f04a7&o=&s=1,Strand Palace Hotel,4,true,true,"Westminster Borough, London",true,0.6,Cozy Double,1 full bed,Only 5 rooms left at this price on our site,US$,346,,8.1,Very Good,10518,https://www.booking.com/hotel/gb/strandpalace.html?lang=en-us,Yotel London City,false,London,,,$,167,200,8.8,525,https://www.hotels.com/ho1546500896/yotel-london-city-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/prohost-api/Hosting-716017855791276258/original/3e8a59f2-a3b4-4f44-aafe-cc855473fc33.jpeg?im_w=720,Private room in London,Ideal Single Room with a Balcony in Maida Vale,May 7 – 12,,$,62,night,4.57,https://www.airbnb.com/rooms/716017855791276258,https://cf.bstatic.com/xdata/images/hotel/square200/314856842.webp?k=d016a156e83841c34bbaa6aa751c5f17557688a9e5c9e3b075a151cc0c8ad910&o=&s=1,The Lincoln Suites,4,true,true,"Westminster Borough, London",true,1,King Room,1 queen bed,Only 4 left at this price on our site,US$,259,,8.9,Excellent,1813,https://www.booking.com/hotel/gb/the-lincoln-suites.html?lang=en-us,Central Park Hotel,false,London,,,$,120,144,7,1012,https://www.hotels.com/ho208229/central-park-hotel-london-united-kingdom/,,,,,
https://a0.muscache.com/im/pictures/miso/Hosting-52157214/original/5a6b8f09-f8b0-46b9-8662-4d6e4ecfb8bb.jpeg?im_w=720,Apartment in London,Nice apartment holland park with terrace,1 double bed,Oct 2 – 9,$,183,night,5,https://www.airbnb.com/rooms/52157214,https://cf.bstatic.com/xdata/images/hotel/square200/328626212.webp?k=e24663ec47510539b0e65c3fb29bc89cab793cf1463848bff0087be64390d878&o=&s=1,ibis London Canning Town,3,false,true,"Newham, London",true,9.5,Double Room,1 full bed,Only 7 rooms left at this price on our site,US$,143,,8.8,Excellent,3685,https://www.booking.com/hotel/gb/ibis-canning-town.html?lang=en-us,Park Plaza London Waterloo,false,London,,,$,320,384,8.4,1021,https://www.hotels.com/ho591705/park-plaza-london-waterloo-london-united-kingdom/,,Fully refundable,Pool,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/515dfbd0-386d-4147-8b06-c85ae0904d19.jpg?im_w=720,Private room in London,Large quiet Bedroom,1 king bed,Jun 28 – Jul 3,$,105,night,4.63,https://www.airbnb.com/rooms/2021361,https://cf.bstatic.com/xdata/images/hotel/square200/334749465.webp?k=a3ac38a9f5a5b925085d6a747f5d463096777b2bcaa31b704af3351d8508dd71&o=&s=1,room2 Chiswick Hometel,4,true,true,"Chiswick, London",true,9.1,Studio,Entire studio • 1 bathroom • 22m²,Beds: 1 double or 2 twins,US$,192,,9.3,Wonderful,942,https://www.booking.com/hotel/gb/room2-chiswick.html?lang=en-us,Bedford Hotel,false,London,,,$,186,224,8.6,1381,https://www.hotels.com/ho2759776/bedford-london-united-kingdom/,Only 6 left at this price on our site,Fully refundable,,,"Reserve now, pay later"
https://a0.muscache.com/im/pictures/515dfbd0-386d-4147-8b06-c85ae0904d19.jpg?im_w=720,Private room in London,Large quiet Bedroom,1 king bed,Jun 28 – Jul 3,$,105,night,4.63,https://www.airbnb.com/rooms/2021361,https://cf.bstatic.com/xdata/images/hotel/square200/43888647.webp?k=e828c589f2d7673f3e3cb5e2ed3aedaca003701c34014f70493eba7c6c222cd3&o=&s=1,Studios2Let,3,true,false,"Camden, London",true,2.2,Budget Studio,Entire studio • 1 bathroom • 1 kitchen • 11m²,1 full bed,US$,197,,7.7,Good,6235,https://www.booking.com/hotel/gb/studios2let.html?lang=en-us,Hilton London Canary Wharf,false,London,,,$,181,217,9,1011,https://www.hotels.com/ho234575/hilton-london-canary-wharf-london-united-kingdom/,Only 7 left at this price on our site,,,,
https://a0.muscache.com/im/pictures/df508fbf-6a32-4f93-b768-055491174bde.jpg?im_w=720,Apartment in London,Hackney Wick Studio,1 bed,Aug 1 – 6,$,102,night,No rating,https://www.airbnb.com/rooms/860666670619683970,https://cf.bstatic.com/xdata/images/hotel/square200/246583444.webp?k=97b750c79c949a4d3753675b4335e2227e4fec1c9eee586d7fa7df59137a2bf8&o=&s=1,"Radisson Blu Edwardian New Providence Wharf Hotel, London",4,true,true,"Tower Hamlets, London",false,8.5,Superior King or Twin Room,Beds: 1 double or 2 twins,Only 5 rooms left at this price on our site,US$,279,,8.7,Excellent,3709,https://www.booking.com/hotel/gb/radisson-edwardian-new-providence-wharf.html?lang=en-us,Park Plaza London Riverbank,false,London,,,$,237,284,8.2,1027,https://www.hotels.com/ho228199/park-plaza-london-riverbank-london-united-kingdom/,,,Pool,,
